Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,marital_status,education_status
52074.0,0,1,77,59.0,0.0,12.0,0.0,0.0,48.0,1,2,2,2,4,1,0,0,0,0,0,3,11,0,53,2245,$71,23,1,Single,Graduation
80427.0,0,1,56,1149.0,71.0,449.0,69.0,71.0,26.0,1,11,8,8,5,0,0,0,0,0,0,3,11,0,45,2814,$1809,1783,0,Married,PhD
83837.0,0,0,79,847.0,66.0,119.0,86.0,89.0,111.0,1,9,10,5,4,0,1,0,1,0,0,3,11,1,72,2719,$1207,1096,2,Married,PhD
38853.0,1,1,90,29.0,0.0,14.0,0.0,0.0,2.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,2196,$43,41,0,Married,PhD
38285.0,2,1,96,2.0,0.0,5.0,2.0,0.0,1.0,1,0,0,3,2,0,0,0,0,0,0,3,11,0,61,2164,$9,8,0,Together,Graduation
78497.0,0,0,44,207.0,26.0,447.0,75.0,0.0,223.0,1,5,7,12,2,0,0,0,1,0,0,3,11,0,69,2369,$755,532,1,Married,2n Cycle
51650.0,0,1,81,152.0,3.0,22.0,2.0,5.0,7.0,1,4,1,4,5,0,0,0,0,0,0,3,11,0,44,2208,$184,177,0,Married,PhD
16248.0,1,0,77,12.0,11.0,10.0,3.0,12.0,9.0,3,2,1,3,6,0,0,0,0,0,0,3,11,0,32,2209,$48,39,0,Married,2n Cycle
66835.0,0,0,21,620.0,26.0,195.0,34.0,17.0,141.0,1,6,4,13,2,0,0,0,0,0,0,3,11,0,74,2433,$892,751,0,Married,Master
30477.0,1,0,16,47.0,1.0,6.0,0.0,0.0,12.0,1,1,1,3,6,0,0,0,0,0,0,3,11,0,36,2317,$54,42,0,Married,Master
28249.0,0,0,80,1.0,9.0,7.0,2.0,14.0,10.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,2173,$33,23,0,Married,Basic
25271.0,1,0,45,10.0,1.0,18.0,10.0,4.0,7.0,1,1,1,2,9,0,0,0,0,0,0,3,11,0,37,2730,$43,36,0,Married,Graduation
32303.0,0,1,63,35.0,0.0,2.0,0.0,0.0,2.0,2,1,0,4,5,0,0,0,0,0,0,3,11,0,50,2272,$37,35,0,Single,PhD
61286.0,0,1,34,356.0,0.0,107.0,19.0,9.0,117.0,2,7,1,8,5,0,0,0,0,0,0,3,11,0,54,2490,$491,374,0,Married,Graduation
74068.0,0,0,14,783.0,30.0,537.0,140.0,76.0,15.0,1,4,10,9,2,0,0,0,0,0,0,3,11,0,44,2626,$1566,1551,0,Married,Graduation
45759.0,1,1,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,2650,$64,60,0,Married,PhD
24882.0,1,0,52,1.0,4.0,10.0,29.0,0.0,36.0,1,1,1,2,6,1,0,0,0,0,0,3,11,0,42,2817,$44,8,1,Together,Basic
66973.0,0,0,98,466.0,22.0,432.0,147.0,113.0,102.0,1,8,7,12,3,0,0,0,0,0,0,3,11,0,31,2567,$1180,1078,0,Together,PhD
38872.0,1,0,93,23.0,3.0,21.0,3.0,19.0,22.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0,32,2554,$69,47,0,Married,Graduation
51148.0,1,1,38,235.0,6.0,45.0,8.0,9.0,12.0,4,5,1,6,6,0,0,0,0,0,0,3,11,0,47,2655,$303,291,0,Married,Graduation
31353.0,1,1,24,10.0,0.0,10.0,3.0,1.0,7.0,2,1,1,2,8,0,0,0,0,0,0,3,11,0,43,2341,$24,17,0,Married,Graduation
69661.0,0,0,80,656.0,16.0,106.0,32.0,16.0,8.0,1,7,3,12,3,0,0,0,0,0,0,3,11,0,40,2206,$826,818,0,Married,Master
80067.0,0,0,82,519.0,17.0,813.0,27.0,173.0,51.0,1,4,6,6,2,0,0,1,0,0,0,3,11,0,66,2442,$1549,1498,1,Married,Graduation
86718.0,0,0,20,344.0,189.0,482.0,50.0,33.0,172.0,1,5,6,5,2,0,0,0,0,0,0,3,11,0,66,2687,$1098,926,0,Married,Graduation
46854.0,1,1,81,96.0,1.0,79.0,7.0,1.0,79.0,6,5,1,3,8,1,0,0,0,0,0,3,11,1,47,2249,$184,105,1,Single,PhD
69142.0,0,1,50,448.0,4.0,34.0,6.0,4.0,39.0,3,8,1,7,5,0,1,0,0,0,0,3,11,0,68,2159,$496,457,1,Divorced,Graduation
75922.0,0,0,60,265.0,138.0,553.0,224.0,23.0,92.0,1,4,4,9,1,0,0,0,0,0,0,3,11,0,52,2361,$1203,1111,0,Single,Graduation
63693.0,0,1,63,587.0,43.0,337.0,42.0,87.0,54.0,3,11,6,9,6,0,0,0,0,0,0,3,11,0,42,2417,$1096,1042,0,Divorced,Graduation
102160.0,0,0,54,763.0,29.0,138.0,76.0,176.0,58.0,0,7,9,10,4,0,1,1,1,0,0,3,11,1,43,2763,$1182,1124,3,Together,PhD
40637.0,1,1,72,22.0,0.0,13.0,0.0,0.0,3.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,55,2506,$35,32,0,Single,PhD
18890.0,0,0,5,6.0,4.0,1.0,7.0,2.0,15.0,1,0,1,2,6,1,0,0,0,0,0,3,11,1,36,2755,$20,5,1,Single,Master
29604.0,1,0,88,7.0,6.0,13.0,7.0,6.0,14.0,1,1,0,3,9,1,0,0,0,0,0,3,11,0,32,2362,$39,25,1,Together,Graduation
48721.0,1,1,50,81.0,18.0,113.0,47.0,13.0,21.0,6,4,2,5,6,0,0,0,0,0,0,3,11,0,57,2571,$272,251,0,Divorced,Master
44794.0,0,1,99,54.0,0.0,7.0,0.0,0.0,4.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,2180,$61,57,0,Married,Graduation
64497.0,0,1,17,1170.0,48.0,320.0,42.0,32.0,192.0,5,11,4,9,8,1,0,0,0,0,0,3,11,1,66,2816,$1612,1420,1,Divorced,Graduation
46097.0,0,1,11,72.0,24.0,68.0,65.0,4.0,8.0,5,3,1,6,4,0,0,0,0,0,0,3,11,0,64,2614,$233,225,0,Together,Graduation
77972.0,0,0,18,613.0,22.0,319.0,33.0,102.0,12.0,1,4,6,9,1,0,0,0,0,0,0,3,11,0,66,2262,$1089,1077,0,Together,Graduation
44377.0,1,1,70,224.0,0.0,30.0,0.0,0.0,10.0,8,5,1,5,8,0,0,0,0,0,0,3,11,0,52,2791,$254,244,0,Married,PhD
46014.0,1,1,21,410.0,0.0,59.0,19.0,9.0,44.0,10,7,1,8,7,0,0,0,0,0,0,3,11,0,46,2683,$497,453,0,Together,Master
70951.0,0,0,66,239.0,10.0,554.0,254.0,87.0,54.0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,35,2580,$1144,1090,0,Married,Graduation
41443.0,1,0,79,171.0,7.0,171.0,25.0,19.0,89.0,6,8,1,5,8,0,0,0,0,0,0,3,11,0,43,2248,$393,304,0,Married,Graduation
52195.0,2,1,2,12.0,0.0,4.0,0.0,0.0,1.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,42,2207,$16,15,0,Single,2n Cycle
83790.0,0,0,81,1076.0,16.0,417.0,42.0,48.0,16.0,1,8,10,6,3,0,1,1,0,0,0,3,11,0,72,2385,$1599,1583,2,Married,Master
44551.0,0,1,24,182.0,4.0,33.0,0.0,0.0,66.0,2,4,1,5,7,0,0,0,0,0,0,3,11,0,66,2461,$219,153,0,Widow,Master
69508.0,1,0,48,824.0,32.0,162.0,42.0,32.0,43.0,2,11,4,11,6,0,0,0,0,0,0,3,11,0,40,2751,$1092,1049,0,Together,Graduation
45204.0,1,0,93,30.0,11.0,25.0,29.0,1.0,18.0,1,1,1,4,3,0,0,0,0,0,0,3,11,0,32,2238,$96,78,0,Together,2n Cycle
72460.0,0,0,56,377.0,10.0,540.0,80.0,30.0,10.0,1,3,5,7,1,0,0,0,0,0,0,3,11,0,51,2386,$1037,1027,0,Married,Graduation
77622.0,0,2,3,520.0,7.0,154.0,19.0,0.0,14.0,2,6,3,11,3,0,0,0,0,0,0,3,11,0,50,2235,$700,686,0,Together,PhD
30732.0,1,0,44,155.0,1.0,25.0,0.0,1.0,3.0,4,4,1,4,8,0,0,0,0,0,0,3,11,0,40,2699,$182,179,0,Married,PhD
63887.0,0,1,38,897.0,23.0,207.0,15.0,11.0,92.0,5,9,6,12,6,0,0,0,0,0,0,3,11,0,58,2818,$1153,1061,0,Divorced,Graduation
42011.0,1,0,46,131.0,0.0,16.0,2.0,1.0,39.0,4,3,1,4,8,0,0,0,0,0,0,3,11,0,42,2619,$150,111,0,Together,Graduation
51369.0,0,1,84,297.0,7.0,79.0,0.0,11.0,182.0,2,8,2,4,8,0,0,0,0,0,0,3,11,0,44,2771,$394,212,0,Together,Graduation
51537.0,0,1,27,787.0,20.0,204.0,0.0,0.0,92.0,3,2,2,11,8,0,0,0,0,0,0,3,11,0,68,2726,$1011,919,0,Divorced,Graduation
79930.0,0,0,72,792.0,86.0,740.0,67.0,51.0,17.0,1,3,5,8,2,0,0,0,0,0,0,3,11,0,48,2849,$1736,1719,0,Married,PhD
34320.0,1,0,66,4.0,1.0,9.0,3.0,0.0,0.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,34,2292,$17,17,0,Together,PhD
37070.0,1,1,30,231.0,7.0,137.0,4.0,15.0,39.0,9,5,1,8,7,0,0,0,0,0,0,3,11,1,54,2625,$394,355,0,Single,Graduation
81975.0,0,1,2,983.0,76.0,184.0,180.0,138.0,27.0,1,6,3,4,7,0,0,1,0,0,0,3,11,0,58,2699,$1561,1534,1,Divorced,2n Cycle
38590.0,1,0,65,3.0,1.0,8.0,4.0,3.0,3.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,49,2569,$19,16,0,Together,Graduation
15033.0,0,0,37,0.0,4.0,5.0,6.0,0.0,4.0,1,1,0,3,3,0,0,0,0,0,0,3,11,0,69,2233,$15,11,0,Single,Graduation
62745.0,0,1,89,562.0,21.0,464.0,28.0,10.0,32.0,3,7,8,11,5,0,0,0,0,0,0,3,11,0,55,2622,$1085,1053,0,Married,PhD
22212.0,1,0,49,5.0,9.0,20.0,6.0,8.0,21.0,2,2,0,4,6,0,0,0,0,0,0,3,11,0,45,2361,$48,27,0,Married,2n Cycle
23661.0,1,0,46,18.0,0.0,4.0,0.0,0.0,1.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,38,2366,$22,21,0,Together,Master
79761.0,0,1,32,415.0,5.0,124.0,15.0,35.0,11.0,1,5,2,11,3,0,0,0,0,0,0,3,11,0,62,2427,$594,583,0,Single,PhD
7500.0,1,0,54,5.0,3.0,10.0,12.0,7.0,20.0,4,3,1,3,7,0,0,0,0,0,0,3,11,0,47,2344,$37,17,0,Single,Graduation
73455.0,0,0,98,901.0,61.0,757.0,186.0,163.0,20.0,1,6,5,10,3,0,1,0,0,0,0,3,11,0,52,2403,$2068,2048,1,Widow,Graduation
64961.0,0,1,97,382.0,114.0,276.0,75.0,124.0,38.0,2,6,4,4,3,0,0,0,0,0,0,3,11,0,62,2712,$971,933,0,Together,Graduation
22804.0,1,0,75,14.0,1.0,7.0,2.0,1.0,1.0,1,2,0,2,9,0,0,0,0,0,0,3,11,0,49,2492,$25,24,0,Single,Graduation
73687.0,0,0,8,559.0,153.0,503.0,218.0,13.0,181.0,1,3,9,9,2,0,0,0,1,0,0,3,11,1,30,2372,$1446,1265,1,Married,Graduation
61074.0,0,1,37,789.0,0.0,133.0,0.0,28.0,152.0,7,11,5,8,7,0,0,0,0,0,0,3,11,0,62,2840,$950,798,0,Married,Graduation
31686.0,1,1,31,11.0,0.0,5.0,0.0,0.0,1.0,2,1,0,3,6,0,0,0,0,0,0,3,11,0,56,2183,$16,15,0,Married,PhD
80134.0,1,0,40,1218.0,16.0,272.0,104.0,0.0,80.0,2,5,3,6,6,0,1,1,1,0,0,3,11,1,48,2564,$1610,1530,3,Married,Graduation
75027.0,0,1,74,925.0,64.0,179.0,133.0,12.0,77.0,2,9,4,6,5,0,0,0,0,0,0,3,11,0,67,2695,$1313,1236,0,Married,Graduation
67546.0,0,0,90,864.0,134.0,768.0,150.0,38.0,172.0,1,4,10,5,3,0,0,0,0,0,0,3,11,0,32,2826,$1954,1782,0,Married,PhD
65176.0,0,1,57,960.0,28.0,183.0,220.0,70.0,70.0,4,9,6,6,6,0,0,0,0,0,0,3,11,0,51,2767,$1461,1391,0,Together,Master
31160.0,1,0,59,16.0,3.0,25.0,6.0,1.0,13.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,45,2445,$51,38,0,Single,Master
29938.0,1,0,52,3.0,3.0,7.0,0.0,2.0,11.0,2,1,0,3,6,0,0,0,0,0,0,3,11,0,35,2404,$15,4,0,Single,Graduation
102692.0,0,0,5,168.0,148.0,444.0,32.0,172.0,148.0,1,6,9,13,2,0,1,1,1,1,0,3,11,1,46,2609,$964,816,4,Divorced,Graduation
26490.0,0,0,92,45.0,47.0,52.0,21.0,20.0,25.0,2,3,1,5,6,0,0,0,0,0,0,3,11,0,62,2804,$185,160,0,Together,2n Cycle
75702.0,1,1,77,650.0,28.0,353.0,45.0,42.0,30.0,5,4,6,11,8,0,0,0,0,0,0,3,11,0,53,2828,$1118,1088,0,Together,Graduation
30899.0,1,0,35,24.0,0.0,8.0,0.0,0.0,1.0,2,1,0,3,6,0,0,0,0,0,0,3,11,0,46,2783,$32,31,0,Single,PhD
63342.0,0,1,48,918.0,21.0,118.0,13.0,10.0,21.0,3,8,3,5,6,0,1,0,0,0,0,3,11,0,59,2780,$1080,1059,1,Together,PhD
45989.0,0,1,97,138.0,33.0,87.0,28.0,24.0,12.0,4,3,2,7,3,0,0,0,0,0,0,3,11,0,56,2774,$310,298,0,Single,Graduation
18701.0,1,1,95,12.0,4.0,2.0,10.0,6.0,10.0,4,2,0,4,5,0,0,0,0,0,0,3,11,0,56,2549,$34,24,0,Single,Graduation
40737.0,2,1,24,11.0,0.0,4.0,0.0,0.0,2.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,63,2362,$15,13,0,Single,PhD
15287.0,1,0,60,1.0,2.0,8.0,4.0,3.0,13.0,2,1,1,2,7,1,0,0,0,0,0,3,11,1,41,2786,$18,5,1,Divorced,Graduation
69674.0,0,2,46,554.0,41.0,215.0,11.0,0.0,24.0,3,10,2,10,5,0,0,0,0,0,0,3,11,0,52,2562,$821,797,0,Divorced,PhD
44159.0,1,0,85,167.0,2.0,62.0,24.0,13.0,7.0,4,4,1,6,5,0,0,0,0,0,0,3,11,0,50,2171,$268,261,0,Married,Master
37717.0,1,0,31,9.0,0.0,6.0,4.0,1.0,5.0,1,1,0,2,9,0,0,0,0,0,0,3,11,0,42,2742,$20,15,0,Married,PhD
43776.0,1,1,9,177.0,2.0,71.0,3.0,2.0,20.0,6,5,2,4,8,0,0,0,0,0,0,3,11,1,68,2670,$255,235,0,Together,Master
38179.0,1,1,30,38.0,4.0,22.0,4.0,2.0,20.0,4,3,1,3,7,0,0,0,0,0,0,3,11,0,54,2631,$70,50,0,Married,Master
80124.0,0,0,47,483.0,84.0,398.0,205.0,84.0,241.0,1,3,7,8,1,1,0,0,0,0,0,3,11,0,57,2162,$1254,1013,1,Married,Graduation
38097.0,1,1,70,77.0,2.0,35.0,0.0,1.0,69.0,4,3,2,2,7,1,0,0,0,0,0,3,11,1,50,2781,$115,46,1,Married,PhD
72940.0,0,0,13,182.0,74.0,298.0,162.0,149.0,116.0,1,3,3,6,1,0,0,0,0,0,0,3,11,0,50,2534,$865,749,0,Married,Graduation
22070.0,1,0,11,10.0,7.0,19.0,8.0,2.0,21.0,2,2,2,2,6,0,0,0,0,0,0,3,11,0,50,2427,$46,25,0,Together,Graduation
69267.0,0,0,31,778.0,44.0,499.0,95.0,73.0,146.0,2,3,4,5,7,0,0,0,0,0,0,3,11,1,67,2804,$1489,1343,0,Single,Graduation
31788.0,1,0,15,16.0,7.0,23.0,0.0,8.0,6.0,3,3,0,4,5,0,0,0,0,0,1,3,11,0,37,2260,$54,48,0,Single,Master
61905.0,0,1,2,167.0,0.0,43.0,6.0,2.0,13.0,2,4,2,4,5,0,0,0,0,0,0,3,11,0,45,2304,$218,205,0,Together,PhD
29315.0,1,1,55,13.0,2.0,14.0,8.0,7.0,4.0,4,2,0,4,6,0,0,0,0,0,0,3,11,0,60,2243,$44,40,0,Married,Graduation
33378.0,1,1,38,33.0,6.0,40.0,3.0,7.0,10.0,3,2,0,4,7,0,0,0,0,0,0,3,11,0,57,2667,$89,79,0,Divorced,Graduation
66313.0,0,1,86,625.0,7.0,99.0,10.0,22.0,7.0,2,6,3,12,4,0,0,0,0,0,0,3,11,0,57,2445,$763,756,0,Together,PhD
60714.0,0,0,56,216.0,162.0,224.0,101.0,92.0,162.0,2,7,4,10,5,0,0,0,0,0,0,3,11,1,64,2687,$795,633,0,Single,Graduation
77882.0,0,0,29,68.0,129.0,396.0,188.0,22.0,15.0,1,3,3,5,1,0,0,0,0,0,0,3,11,0,39,2219,$803,788,0,Together,Master
69867.0,0,0,30,196.0,0.0,512.0,33.0,130.0,54.0,1,3,5,8,1,0,0,0,1,0,0,3,11,1,34,2612,$871,817,1,Single,PhD
63841.0,0,1,64,635.0,15.0,100.0,20.0,7.0,131.0,1,9,3,9,6,0,0,0,0,0,0,3,11,0,52,2593,$777,646,0,Divorced,Master
24480.0,1,0,46,4.0,19.0,9.0,28.0,25.0,17.0,3,3,0,4,7,0,0,0,0,0,0,3,11,0,39,2662,$85,68,0,Married,Basic
51369.0,0,1,84,297.0,7.0,79.0,0.0,11.0,182.0,2,8,2,4,8,0,0,0,0,0,0,3,11,0,44,2771,$394,212,0,Together,Graduation
37760.0,0,0,20,84.0,5.0,38.0,150.0,12.0,28.0,2,4,1,6,7,0,0,0,0,0,0,3,11,0,74,2826,$289,261,0,Together,Graduation
65640.0,0,1,74,204.0,7.0,149.0,20.0,15.0,66.0,1,5,1,8,2,0,0,0,0,0,0,3,11,0,46,2279,$395,329,0,Together,PhD
44319.0,1,1,18,26.0,0.0,8.0,0.0,0.0,3.0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,45,2232,$34,31,0,Married,Master
30631.0,1,0,75,15.0,6.0,20.0,4.0,5.0,20.0,1,3,1,2,7,0,0,0,0,0,0,3,11,0,46,2511,$50,30,0,Married,Graduation
75278.0,0,0,17,304.0,98.0,230.0,150.0,74.0,74.0,1,6,3,13,3,0,0,0,0,0,0,3,11,0,68,2675,$856,782,0,Together,Graduation
50898.0,1,1,88,285.0,28.0,242.0,55.0,114.0,135.0,13,6,2,12,5,0,0,0,0,0,0,3,11,0,64,2696,$724,589,0,Together,Master
79946.0,0,0,19,395.0,183.0,565.0,166.0,141.0,28.0,1,5,11,5,3,0,0,0,0,0,0,3,11,0,54,2207,$1450,1422,0,Widow,Graduation
35416.0,0,0,62,248.0,3.0,81.0,4.0,3.0,51.0,3,7,1,5,8,0,0,0,0,0,0,3,11,0,71,2540,$339,288,0,Divorced,Master
32414.0,0,0,11,20.0,6.0,5.0,0.0,9.0,12.0,1,1,0,3,7,1,0,0,0,0,0,3,11,0,36,2519,$40,28,1,Together,2n Cycle
38361.0,1,0,74,39.0,0.0,56.0,20.0,8.0,14.0,3,3,1,3,7,0,0,0,0,0,0,3,11,0,51,2343,$123,109,0,Together,Graduation
82497.0,0,0,32,777.0,129.0,573.0,216.0,21.0,203.0,1,2,7,9,4,0,0,1,0,0,0,3,11,0,40,2765,$1716,1513,1,Married,Graduation
16626.0,2,0,76,8.0,3.0,22.0,21.0,1.0,13.0,3,3,0,3,9,0,0,0,0,0,0,3,11,0,49,2324,$55,42,0,Together,Graduation
29672.0,1,1,6,9.0,1.0,3.0,0.0,4.0,8.0,1,0,0,3,6,0,0,0,0,0,0,3,11,0,55,2633,$17,9,0,Together,Graduation
55951.0,0,1,62,1241.0,0.0,80.0,0.0,13.0,40.0,3,3,6,11,8,0,1,0,0,1,0,3,11,0,68,2834,$1334,1294,2,Together,Master
35388.0,1,0,20,6.0,4.0,7.0,4.0,3.0,8.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,32,2638,$24,16,0,Divorced,2n Cycle
42386.0,1,0,43,65.0,4.0,16.0,0.0,4.0,11.0,1,3,0,3,8,0,0,0,0,0,0,3,11,0,34,2691,$89,78,0,Together,Master
68627.0,0,0,45,395.0,15.0,263.0,60.0,54.0,38.0,1,2,3,6,1,0,0,0,0,0,0,3,11,0,38,2692,$787,749,0,Single,Graduation
57912.0,0,1,34,801.0,0.0,80.0,0.0,0.0,35.0,5,8,3,12,5,0,1,0,0,0,0,3,11,0,55,2263,$881,846,1,Divorced,PhD
35246.0,1,1,53,36.0,0.0,12.0,2.0,2.0,10.0,4,3,1,3,5,0,0,0,0,0,0,3,11,0,62,2233,$52,42,0,Divorced,Graduation
58821.0,0,1,44,513.0,14.0,154.0,19.0,0.0,28.0,1,9,2,9,6,0,0,0,0,0,0,3,11,0,64,2419,$700,672,0,Together,2n Cycle
46377.0,1,0,89,37.0,0.0,46.0,4.0,3.0,0.0,1,2,1,3,4,0,0,0,0,0,0,3,11,0,42,2279,$90,90,0,Married,PhD
39747.0,1,0,43,80.0,15.0,93.0,20.0,13.0,52.0,3,5,1,4,8,0,0,0,0,0,0,3,11,0,32,2236,$221,169,0,Single,Graduation
23976.0,1,0,68,14.0,1.0,21.0,2.0,3.0,25.0,3,3,1,3,7,0,0,0,0,0,0,3,11,0,36,2343,$41,16,0,Together,Graduation
80950.0,0,0,44,525.0,147.0,112.0,219.0,147.0,63.0,1,6,7,9,2,0,0,0,1,0,0,3,11,0,59,2617,$1150,1087,1,Married,Master
27038.0,0,0,64,1.0,26.0,25.0,17.0,23.0,15.0,1,3,0,3,9,0,0,0,0,0,0,3,11,1,54,2808,$92,77,0,Widow,Graduation
77457.0,0,0,85,675.0,11.0,400.0,15.0,45.0,11.0,1,2,5,10,1,0,0,1,0,0,0,3,11,0,73,2275,$1146,1135,1,Single,Graduation
64100.0,0,1,93,509.0,0.0,27.0,0.0,0.0,10.0,1,8,3,6,7,0,1,0,0,0,0,3,11,0,56,2451,$536,526,1,Married,Master
42670.0,0,0,12,154.0,2.0,46.0,20.0,4.0,15.0,1,4,2,4,4,0,0,0,0,0,0,3,11,0,28,2587,$226,211,0,Together,Master
12571.0,1,0,86,3.0,5.0,14.0,2.0,12.0,17.0,4,3,1,3,6,0,0,0,0,0,0,3,11,0,44,2321,$36,19,0,Divorced,Graduation
22574.0,2,1,28,25.0,0.0,8.0,2.0,0.0,2.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,53,2403,$35,33,0,Married,Graduation
70893.0,0,0,42,768.0,44.0,561.0,77.0,44.0,14.0,1,6,6,10,3,0,0,0,0,0,0,3,11,0,44,2667,$1494,1480,0,Single,Master
54198.0,1,1,13,185.0,0.0,28.0,3.0,2.0,17.0,6,3,1,6,4,0,0,0,0,0,0,3,11,0,54,2353,$218,201,0,Married,Graduation
28839.0,1,1,86,24.0,0.0,7.0,0.0,0.0,1.0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,64,2269,$31,30,0,Together,Master
40321.0,1,1,59,44.0,4.0,21.0,6.0,0.0,27.0,2,3,0,3,7,0,0,0,0,0,0,3,11,0,48,2494,$75,48,0,Married,Graduation
66503.0,1,0,30,91.0,64.0,128.0,65.0,3.0,50.0,2,4,3,6,3,0,0,0,0,0,0,3,11,0,35,2843,$351,301,0,Single,Graduation
30833.0,1,1,33,11.0,0.0,7.0,3.0,1.0,6.0,2,1,0,3,5,0,0,0,0,0,0,3,11,0,69,2507,$22,16,0,Married,Graduation
64795.0,0,1,23,412.0,5.0,119.0,38.0,29.0,77.0,3,3,3,12,2,0,0,0,0,0,0,3,11,0,49,2687,$603,526,0,Married,Graduation
34421.0,1,0,81,3.0,3.0,7.0,6.0,2.0,9.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46,2522,$21,12,0,Married,Graduation
47025.0,1,1,6,16.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,2299,$19,18,0,Divorced,PhD
64325.0,0,1,41,731.0,60.0,353.0,78.0,12.0,73.0,5,10,3,5,7,0,0,0,0,0,0,3,11,0,59,2666,$1234,1161,0,Divorced,PhD
40464.0,0,1,78,424.0,17.0,118.0,7.0,23.0,41.0,6,8,2,8,8,0,0,0,0,0,0,3,11,0,67,2693,$589,548,0,Single,Graduation
62187.0,0,0,49,792.0,0.0,275.0,45.0,45.0,126.0,1,4,8,5,3,0,0,0,0,0,0,3,11,0,63,2518,$1157,1031,0,Married,Graduation
14849.0,1,0,39,21.0,2.0,28.0,3.0,2.0,9.0,3,2,0,4,8,0,0,0,0,0,0,3,11,0,44,2521,$56,47,0,Divorced,PhD
27255.0,1,0,3,22.0,1.0,11.0,0.0,1.0,2.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,36,2393,$35,33,0,Married,Graduation
54432.0,2,1,37,33.0,0.0,5.0,0.0,0.0,0.0,1,1,0,3,4,0,0,0,0,0,0,3,11,0,70,2575,$38,38,0,Married,PhD
29999.0,1,0,22,68.0,7.0,59.0,10.0,5.0,11.0,4,3,1,4,8,0,0,0,0,0,0,3,11,0,34,2660,$149,138,0,Single,PhD
24072.0,1,0,79,9.0,1.0,6.0,3.0,0.0,4.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,37,2598,$19,15,0,Single,Graduation
33996.0,0,0,46,40.0,2.0,15.0,8.0,0.0,6.0,1,1,1,3,4,0,0,0,0,0,0,3,11,0,31,2450,$65,59,0,Single,PhD
66334.0,0,1,82,909.0,11.0,218.0,0.0,0.0,23.0,2,9,3,5,5,0,0,0,0,0,0,3,11,1,64,2611,$1138,1115,0,Married,PhD
35178.0,1,0,10,23.0,1.0,13.0,2.0,2.0,18.0,1,1,1,2,7,1,0,0,0,0,0,3,11,1,49,2694,$41,23,1,Married,Master
22010.0,1,0,51,11.0,2.0,9.0,3.0,0.0,8.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,37,2523,$25,17,0,Together,Graduation
62204.0,0,2,38,317.0,46.0,247.0,151.0,46.0,139.0,1,4,5,12,3,0,0,0,0,0,0,3,11,0,60,2814,$807,668,0,Divorced,Graduation
75693.0,0,0,10,797.0,153.0,293.0,72.0,97.0,30.0,1,11,4,6,4,0,1,1,1,0,0,3,11,1,52,2729,$1412,1382,3,Divorced,Graduation
30675.0,1,0,14,10.0,2.0,16.0,11.0,2.0,21.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,48,2753,$41,20,0,Married,Graduation
83003.0,0,0,18,856.0,61.0,570.0,40.0,25.0,122.0,1,7,6,8,3,0,0,1,0,0,0,3,11,1,55,2642,$1552,1430,1,Together,Graduation
68655.0,0,0,95,456.0,19.0,832.0,75.0,118.0,38.0,1,4,5,11,3,0,0,0,0,0,0,3,11,0,32,2847,$1500,1462,0,Single,Graduation
41411.0,0,0,11,37.0,32.0,38.0,11.0,3.0,18.0,1,2,1,4,6,0,0,0,0,0,0,3,11,0,34,2363,$121,103,0,Divorced,Graduation
55212.0,0,1,65,1103.0,0.0,45.0,0.0,0.0,34.0,3,4,2,11,8,0,1,0,0,1,0,3,11,0,51,2742,$1148,1114,2,Married,PhD
59292.0,0,1,71,378.0,14.0,68.0,19.0,14.0,14.0,2,3,5,8,3,0,0,0,0,0,0,3,11,0,70,2540,$493,479,0,Together,PhD
